Date,Open,High,Low,Close,Volume,prev_Close,gap_abs,gap_pct,gap_log,overnight_ret,overnight_logret,intraday_ret,intraday_logret,daily_ret,daily_logret,is_gap,is_gap_up,is_gap_down,gap_filled,p_fill_any_20d,p_fill_up_20d,p_fill_down_20d,p_fill_any_60d,p_fill_up_60d,p_fill_down_60d,p_fill_any_120d,p_fill_up_120d,p_fill_down_120d,p_fill_any_252d,p_fill_up_252d,p_fill_down_252d
2015-01-15,167.88778286,168.187523,165.58977512,165.664710155,187722619.0,167.30495481,0.5828280499999892,0.003483626953319334,0.0034775731802616505,0.0034836269533193853,0.0034775731802616505,-0.013241420353104494,-0.013329869623273538,-0.009803921568627527,-0.009852296443011888,1.0,1.0,0.0,1.0,0.6,0.75,0.0,0.6,0.75,0.0,0.6,0.75,0.0,0.6,0.75,0.0
2015-01-16,165.481535625,168.03765293,165.315013325,167.879456745,222987641.0,165.664710155,-0.18317453000000228,-0.0011056943257777693,-0.001106306056715134,-0.001105694325777784,-0.001106306056715134,0.014490566037735908,0.014386581115543251,0.013368849575312813,0.013280275058828117,1.0,0.0,1.0,1.0,0.6363636363636364,0.75,0.3333333333333333,0.6363636363636364,0.75,0.3333333333333333,0.6363636363636364,0.75,0.3333333333333333,0.6363636363636364,0.75,0.3333333333333333
2015-01-20,168.545545945,168.778677165,166.663843955,168.25413192,144833736.0,167.879456745,0.6660891999999876,0.003967663542131554,0.0039598131235010214,0.0039676635421315165,0.0039598131235010214,-0.0017289927382304615,-0.0017304891713045834,0.0022318107424490474,0.002229323952196438,1.0,1.0,0.0,1.0,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.3333333333333333
2015-01-21,167.779543365,169.56965809,167.30495481,169.07009119,133822079.0,168.25413192,-0.47458855499999686,-0.0028206650831353736,-0.002824650655298022,-0.0028206650831353874,-0.002824650655298022,0.007691925959009582,0.007662493926194003,0.004849564528899508,0.004837843270895981,1.0,0.0,1.0,1.0,0.6923076923076923,0.7777777777777778,0.5,0.6923076923076923,0.7777777777777778,0.5,0.6923076923076923,0.7777777777777778,0.5,0.6923076923076923,0.7777777777777778,0.5
2015-01-22,169.86939823,171.73444799,168.462284795,171.559599575,172212465.0,169.07009119,0.7993070400000022,0.004727666699497699,0.004716526381296049,0.004727666699497757,0.004716526381296049,0.009950004901480236,0.009900829530453237,0.01472471190781044,0.014617355911749286,1.0,1.0,0.0,1.0,0.7142857142857143,0.8,0.5,0.7142857142857143,0.8,0.5,0.7142857142857143,0.8,0.5,0.7142857142857143,0.8,0.5
2015-01-23,171.3514467,171.60123015,170.527161315,170.660379155,123882282.0,171.559599575,-0.20815287499999613,-0.001213297743266175,-0.0012140343848772162,-0.001213297743266173,-0.0012140343848772162,-0.0040330417881438985,-0.0040411964339117645,-0.0052414462509100535,-0.005255230818788981,1.0,0.0,1.0,1.0,0.7333333333333333,0.8,0.6,0.7333333333333333,0.8,0.6,0.7333333333333333,0.8,0.6,0.7333333333333333,0.8,0.6
2015-01-26,170.460552395,171.15161994,169.727854275,171.05170656,96456095.0,170.660379155,-0.19982675999997923,-0.00117090305898412,-0.001171589101550019,-0.0011709030589841518,-0.001171589101550019,0.0034679822204854993,0.0034619826371091733,0.0022930184905110007,0.0022903935355591543,1.0,0.0,1.0,1.0,0.75,0.8,0.6666666666666666,0.75,0.8,0.6666666666666666,0.75,0.8,0.6666666666666666,0.75,0.8,0.6666666666666666
2015-01-27,169.0201345,169.95265938,167.979370125,168.845286085,141866630.0,171.05170656,-2.031572060000002,-0.011876947040498452,-0.011948041459809211,-0.011876947040498465,-0.011948041459809211,-0.001034482758620725,-0.0010350182052150103,-0.012899143302180782,-0.012983059665024221,1.0,0.0,1.0,0.0,0.7058823529411765,0.8,0.5714285714285714,0.7058823529411765,0.8,0.5714285714285714,0.7058823529411765,0.8,0.5714285714285714,0.7058823529411765,0.8,0.5714285714285714
2015-01-28,169.98596384,170.643726925,166.447364965,166.63886561,172371589.0,168.845286085,1.140677755000013,0.006755757187238106,0.006733039319852807,0.006755757187238087,0.006733039319852807,-0.01969043887147337,-0.019886878494114413,-0.013067705508161054,-0.013153839174261606,1.0,1.0,0.0,1.0,0.7222222222222222,0.8181818181818182,0.5714285714285714,0.7222222222222222,0.8181818181818182,0.5714285714285714,0.7222222222222222,0.8181818181818182,0.5714285714285714,0.7222222222222222,0.8181818181818182,0.5714285714285714
2015-01-29,166.80538791,168.43730645,165.42325282,168.195849115,170839743.0,166.63886561,0.1665222999999969,0.0009993004896572213,0.000998801521308046,0.000999300489657129,0.000998801521308046,0.008335829090545976,0.008301277942751817,0.009343459578295077,0.009300079464059863,1.0,1.0,0.0,1.0,0.7368421052631579,0.8333333333333334,0.5714285714285714,0.7368421052631579,0.8333333333333334,0.5714285714285714,0.7368421052631579,0.8333333333333334,0.5714285714285714,0.7368421052631579,0.8333333333333334,0.5714285714285714
2015-01-30,166.98856244,168.329066955,165.797927995,166.081015905,201963366.0,168.195849115,-1.2072866749999775,-0.007177862482055211,-0.007203747276331995,-0.007177862482055208,-0.007203747276331995,-0.005434782608695787,-0.005449604767565397,-0.012573634968565894,-0.012653352043897392,1.0,0.0,1.0,1.0,0.75,0.8333333333333334,0.625,0.75,0.8333333333333334,0.625,0.75,0.8333333333333334,0.625,0.75,0.8333333333333334,0.625
2015-02-02,166.580582805,168.20417523,164.74051139,168.10426185,177857713.0,166.081015905,0.49956690000001913,0.0030079711234773303,0.003003456229851764,0.003007971123477393,0.003003456229851764,0.009146798620482732,0.009105220006467185,0.012182283050082843,0.01210867623631895,1.0,1.0,0.0,1.0,0.75,0.8333333333333334,0.625,0.7619047619047619,0.8461538461538461,0.625,0.7619047619047619,0.8461538461538461,0.625,0.7619047619047619,0.8461538461538461,0.625
2015-02-03,168.97017781,170.560465775,168.645459325,170.55213966,134103920.0,168.10426185,0.8659159599999953,0.005151064883605718,0.00513784353214497,0.005151064883605727,0.00513784353214497,0.00936237311520638,0.009318817743412922,0.014561664190193113,0.014456661275557892,1.0,1.0,0.0,0.0,0.75,0.7692307692307693,0.7142857142857143,0.7272727272727273,0.7857142857142857,0.625,0.7272727272727273,0.7857142857142857,0.625,0.7272727272727273,0.7857142857142857,0.625
2015-02-04,169.777810965,171.00174987,169.444766365,169.90270269,136160536.0,170.55213966,-0.7743286950000083,-0.004540128881077963,-0.004550466567692979,-0.0045401288810779095,-0.004550466567692979,0.0007356186552891497,0.0007353482205019191,-0.003807850029291071,-0.00381511834719106,1.0,0.0,1.0,1.0,0.75,0.75,0.75,0.7391304347826086,0.7857142857142857,0.6666666666666666,0.7391304347826086,0.7857142857142857,0.6666666666666666,0.7391304347826086,0.7857142857142857,0.6666666666666666
2015-02-05,170.543813545,171.76775245,170.493856855,171.66783907,103940900.0,169.90270269,0.6411108549999938,0.003773399980397885,0.00376629856540589,0.00377339998039794,0.00376629856540589,0.006590831421178667,0.006569206855673748,0.010389101244731913,0.010335505421079638,1.0,1.0,0.0,0.0,0.75,0.75,0.75,0.7083333333333334,0.7333333333333333,0.6666666666666666,0.7083333333333334,0.7333333333333333,0.6666666666666666,0.7083333333333334,0.7333333333333333,0.6666666666666666
2015-02-06,171.992557555,172.55040726,170.61874858,171.126641595,126524408.0,171.66783907,0.3247184849999769,0.001891551071878806,0.001889764341923339,0.001891551071878883,0.001889764341923339,-0.005034612964128327,-0.0050473293272439435,-0.0031525851197983235,-0.0031575649853206045,1.0,1.0,0.0,1.0,0.8,0.8333333333333334,0.75,0.72,0.75,0.6666666666666666,0.72,0.75,0.6666666666666666,0.72,0.75,0.6666666666666666
2015-02-09,170.493856855,171.21822886,169.96931161,170.377291245,92856375.0,171.126641595,-0.6327847400000053,-0.0036977570184401616,-0.0037046106224494224,-0.0036977570184401065,-0.0037046106224494224,-0.0006836939004736253,-0.0006839277257304488,-0.004378922784994854,-0.004388538348179871,1.0,0.0,1.0,1.0,0.8,0.8181818181818182,0.7777777777777778,0.7307692307692307,0.75,0.7,0.7307692307692307,0.75,0.7,0.7307692307692307,0.75,0.7
2015-02-10,171.426381735,172.45049388,170.53548743,172.159079855,105472149.0,170.377291245,1.0490904899999975,0.006157454918633617,0.006138575253914702,0.00615745491863362,0.006138575253914702,0.004274126960998492,0.004265018824026079,0.01045789962371102,0.010403594077940781,1.0,1.0,0.0,0.0,0.75,0.7272727272727273,0.7777777777777778,0.7037037037037037,0.7058823529411765,0.7,0.7037037037037037,0.7058823529411765,0.7,0.7037037037037037,0.7058823529411765,0.7
2015-02-11,172.0175359,172.725255675,171.376425045,172.292297695,92529726.0,172.159079855,-0.14154395499997463,-0.0008221695603809525,-0.0008225077271406533,-0.0008221695603809476,-0.0008225077271406533,0.0015972894482090272,0.0015960151381992915,0.0007738066450646564,0.0007735074110586382,1.0,0.0,1.0,1.0,0.75,0.7,0.8,0.7142857142857143,0.7058823529411765,0.7272727272727273,0.7142857142857143,0.7058823529411765,0.7272727272727273,0.7142857142857143,0.7058823529411765,0.7272727272727273
2015-02-12,173.108256965,174.007477385,172.91675632,173.94919458,98894655.0,172.292297695,0.8159592700000076,0.004735901029333635,0.0047247219315593725,0.0047359010293337445,0.0047247219315593725,0.0048578711942668384,0.0048461098128012026,0.00961677862078969,0.009570831744360575,1.0,1.0,0.0,0.0,0.75,0.6363636363636364,0.8888888888888888,0.6896551724137931,0.6666666666666666,0.7272727272727273,0.6896551724137931,0.6666666666666666,0.7272727272727273,0.6896551724137931,0.6666666666666666,0.7272727272727273
2015-02-13,174.08241242,174.71519716,173.81597674,174.66524047,93655972.0,173.94919458,0.13321783999998615,0.0007658433850276821,0.0007655502766228395,0.0007658433850277202,0.0007655502766228395,0.0033480007652573196,0.003342408688737031,0.004116408194523968,0.00410795896535987,1.0,1.0,0.0,1.0,0.75,0.6363636363636364,0.8888888888888888,0.7,0.6842105263157895,0.7272727272727273,0.7,0.6842105263157895,0.7272727272727273,0.7,0.6842105263157895,0.7272727272727273
2015-02-17,174.33219587,175.11485068,174.09906465,174.98163284,78090001.0,174.66524047,-0.3330445999999938,-0.0019067594622937964,-0.0019085796422491086,-0.0019067594622937944,-0.0019085796422491086,0.0037252841723183217,0.0037183624860759323,0.0018114214891793434,0.0018097828438268238,1.0,0.0,1.0,1.0,0.75,0.6363636363636364,0.8888888888888888,0.7096774193548387,0.6842105263157895,0.75,0.7096774193548387,0.6842105263157895,0.75,0.7096774193548387,0.6842105263157895,0.75
2015-02-18,174.540348745,175.03158953,174.307217525,174.973306725,82847207.0,174.98163284,-0.44128409500001453,-0.0025218880852684498,-0.0025250734014932164,-0.002521888085268431,-0.0025250734014932164,0.002480560988408209,0.0024774894753338828,-4.7582794061806766e-05,-4.75839261593336e-05,1.0,0.0,1.0,1.0,0.75,0.6,0.9,0.71875,0.6842105263157895,0.7692307692307693,0.71875,0.6842105263157895,0.7692307692307693,0.71875,0.6842105263157895,0.7692307692307693
2015-02-19,174.373826445,175.19811183,174.21563026,174.83176277,99276217.0,174.973306725,-0.5994802799999945,-0.0034261241970021104,-0.003432006800705878,-0.003426124197002056,-0.003432006800705878,0.002626175810533482,0.002622733436376201,-0.0008089459909587093,-0.0008092733643296768,1.0,0.0,1.0,1.0,0.75,0.6,0.9,0.7272727272727273,0.6842105263157895,0.7857142857142857,0.7272727272727273,0.6842105263157895,0.7857142857142857,0.7272727272727273,0.6842105263157895,0.7857142857142857
2015-02-20,174.373826445,175.955788295,173.790998395,175.91415772,148444545.0,174.83176277,-0.4579363250000199,-0.002619297075912105,-0.002622733436376201,-0.0026192970759121303,-0.002622733436376201,0.008833500453612197,0.008794713338457605,0.006191065815791763,0.006171979902081404,1.0,0.0,1.0,1.0,0.75,0.5555555555555556,0.9090909090909091,0.7352941176470589,0.6842105263157895,0.8,0.7352941176470589,0.6842105263157895,0.8,0.7352941176470589,0.6842105263157895,0.8
2015-02-23,175.656048155,175.855874915,175.24806852,175.839222685,82222749.0,175.91415772,-0.25810956499998383,-0.001467247254827625,-0.0014683247161446644,-0.0014672472548276083,-0.0014683247161446644,0.0010428022941650905,0.001042258953551034,-0.0004259750094660619,-0.0004260657625936304,1.0,0.0,1.0,0.0,0.7,0.5555555555555556,0.8181818181818182,0.7142857142857143,0.6842105263157895,0.75,0.7142857142857143,0.6842105263157895,0.75,0.7142857142857143,0.6842105263157895,0.75
2015-02-24,175.772613765,176.555268575,175.48119974,176.355441815,78176941.0,175.839222685,-0.0666089200000215,-0.00037880581466937744,-0.0003788775797159971,-0.0003788058146694251,-0.0003788775797159971,0.003315806925299647,0.0033103217593399847,0.0029357450636866567,0.0029314441796239876,1.0,0.0,1.0,1.0,0.7,0.5555555555555556,0.8181818181818182,0.7222222222222222,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.6842105263157895,0.7647058823529411,0.7222222222222222,0.6842105263157895,0.7647058823529411
2015-02-25,176.21389786,176.71346476,175.86420103,176.188919515,80827289.0,176.355441815,-0.14154395500000305,-0.0008026061092488724,-0.000802928369976641,-0.0008026061092488712,-0.000802928369976641,-0.0001417501417501077,-0.00014176018925038392,-0.0009442424814691819,-0.0009446885592270249,1.0,0.0,1.0,1.0,0.75,0.5555555555555556,0.9090909090909091,0.7297297297297297,0.6842105263157895,0.7777777777777778,0.7297297297297297,0.6842105263157895,0.7777777777777778,0.7297297297297297,0.6842105263157895,0.7777777777777778
2015-02-26,176.138962825,176.272180665,175.389612475,175.989092755,78900926.0,176.188919515,-0.049956690000016124,-0.00028354047540295527,-0.0002835806806036345,-0.0002835404754029103,-0.0002835806806036345,-0.0008508626802173902,-0.0008512248693310909,-0.00113416190161153,-0.0011348055499347254,1.0,0.0,1.0,1.0,0.75,0.5,0.9166666666666666,0.7368421052631579,0.6842105263157895,0.7894736842105263,0.7368421052631579,0.6842105263157895,0.7894736842105263,0.7368421052631579,0.6842105263157895,0.7894736842105263
2015-02-27,175.889179375,176.16394117,175.38128636,175.39793859,105082786.0,175.989092755,-0.09991338000000383,-0.0005677248426929299,-0.0005678860594624524,-0.0005677248426929626,-0.0005678860594624524,-0.0027928994082840886,-0.002796806828887277,-0.0033590386525997884,-0.0033646928883497296,1.0,0.0,1.0,1.0,0.75,0.42857142857142855,0.9230769230769231,0.7435897435897436,0.6842105263157895,0.8,0.7435897435897436,0.6842105263157895,0.8,0.7435897435897436,0.6842105263157895,0.8
2015-03-02,175.506178085,176.56359469,175.44789528,176.505311885,91045743.0,175.39793859,0.1082394949999923,0.0006171081363333844,0.0006169178034074463,0.0006171081363333109,0.0006169178034074463,0.005692869680725021,0.005676726536357535,0.006313490933257393,0.006293644339764981,1.0,1.0,0.0,0.0,0.7,0.375,0.9166666666666666,0.725,0.65,0.8,0.725,0.65,0.8,0.725,0.65,0.8
2015-03-03,176.06402779,176.172267285,174.91502392,175.78093988,116765482.0,176.505311885,-0.4412840949999861,-0.0025001179300909635,-0.0025032484437801372,-0.0025001179300909726,-0.0025032484437801372,-0.0016078691005391166,-0.0016091631093120284,-0.004103967168262557,-0.004112411553092166,1.0,0.0,1.0,0.0,0.65,0.2857142857142857,0.8461538461538461,0.7073170731707317,0.65,0.7619047619047619,0.7073170731707317,0.65,0.7619047619047619,0.7073170731707317,0.65,0.7619047619047619
2015-03-04,175.19811183,175.256394635,174.06576019,175.023263415,119020654.0,175.78093988,-0.5828280500000176,-0.003315649867374105,-0.0033211588149271165,-0.003315649867374093,-0.0033211588149271165,-0.0009980039920158834,-0.0009985023295895346,-0.004310344827586188,-0.004319661144516651,1.0,0.0,1.0,0.0,0.65,0.3333333333333333,0.7857142857142857,0.6904761904761905,0.65,0.7272727272727273,0.6904761904761905,0.65,0.7272727272727273,0.6904761904761905,0.65,0.7272727272727273
2015-03-05,175.339655785,175.5145042,174.723523275,175.273046865,83848904.0,175.023263415,0.31639236999998843,0.001807716093430313,0.0018060841411351447,0.0018077160934302228,0.0018060841411351447,-0.0003798850847618329,-0.0003799572593798928,0.0014271442842870297,0.001426126881755252,1.0,1.0,0.0,1.0,0.65,0.42857142857142855,0.7692307692307693,0.6976744186046512,0.6666666666666666,0.7272727272727273,0.6976744186046512,0.6666666666666666,0.7272727272727273,0.6976744186046512,0.6666666666666666,0.7272727272727273
2015-03-06,174.33219587,174.79845831,172.43384165,172.76688625,181693201.0,175.273046865,-0.9408509950000052,-0.005367916013491076,-0.005382375041098619,-0.00536791601349107,-0.005382375041098619,-0.00897889005635688,-0.009019443220455337,-0.01429860814213102,-0.014401818261553956,1.0,0.0,1.0,0.0,0.65,0.5,0.7142857142857143,0.6818181818181818,0.6666666666666666,0.6956521739130435,0.6818181818181818,0.6666666666666666,0.6956521739130435,0.6818181818181818,0.6666666666666666,0.6956521739130435
2015-03-09,172.98336524,173.840955085,172.83349517,173.48293214,97844900.0,172.76688625,0.21647899000001303,0.0012530120481928466,0.0012522276837394486,0.0012530120481928364,0.0012522276837394486,0.0028879476318828257,0.00288378552249835,0.004144578313252989,0.0041360132062377986,1.0,1.0,0.0,0.0,0.6,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.6363636363636364,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.6956521739130435
2015-03-10,172.10079705,172.192384315,170.660379155,170.6853575,165271390.0,173.48293214,-1.3821350899999914,-0.007966980226530954,-0.007998886189268362,-0.007966980226530973,-0.007998886189268362,-0.00822447992259312,-0.008258487549314353,-0.016125935880207276,-0.016257373738582714,1.0,0.0,1.0,0.0,0.55,0.3333333333333333,0.6428571428571429,0.6521739130434783,0.6363636363636364,0.6666666666666666,0.6521739130434783,0.6363636363636364,0.6666666666666666,0.6521739130434783,0.6363636363636364,0.6666666666666666
2015-03-11,170.926814835,171.10166325,170.1857906,170.26905175,121840361.0,170.6853575,0.24145733499997846,0.0014146341463413372,0.001413634494107363,0.0014146341463412426,0.001413634494107363,-0.0038482147206391204,-0.0038556381496590575,-0.0024390243902440156,-0.0024420036555516944,1.0,1.0,0.0,1.0,0.6,0.5,0.6428571428571429,0.6595744680851063,0.6521739130434783,0.6666666666666666,0.6595744680851063,0.6521739130434783,0.6666666666666666,0.6595744680851063,0.6521739130434783,0.6666666666666666
2015-03-12,170.88518426,172.50045057,170.8518798,172.458819995,100528595.0,170.26905175,0.6161325099999999,0.0036185819070904644,0.003612050590906968,0.0036185819070904124,0.003612050590906968,0.009208731241473478,0.009166589393667657,0.012860635696821499,0.012778639984574625,1.0,1.0,0.0,0.0,0.55,0.42857142857142855,0.6153846153846154,0.6458333333333334,0.625,0.6666666666666666,0.6458333333333334,0.625,0.6666666666666666,0.6458333333333334,0.625,0.6666666666666666
2015-03-13,172.15075374,172.292297695,170.33566067,171.38475116,171420488.0,172.458819995,-0.30806625499999996,-0.0017863177714478827,-0.001787915139592755,-0.0017863177714478873,-0.001787915139592755,-0.004449603404913849,-0.0044595323543497045,-0.006227972770723622,-0.00624744749394246,1.0,0.0,1.0,0.0,0.55,0.5,0.5714285714285714,0.6326530612244898,0.625,0.64,0.6326530612244898,0.625,0.64,0.6326530612244898,0.625,0.64
2015-03-16,172.08414482,173.757693935,172.08414482,173.71606336,147089314.0,171.38475116,0.6993936599999984,0.004080839486980169,0.004072535445494907,0.004080839486980237,0.004072535445494907,0.009483259144571266,0.009438575319304476,0.013602798289933826,0.013511110764799383,1.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.5714285714285714,0.62,0.6,0.64,0.62,0.6,0.64,0.62,0.6,0.64
2015-03-17,172.891777975,173.53288883,172.33392827,173.174865885,103617858.0,173.71606336,-0.824285384999996,-0.004745015337423291,-0.0047563086615260985,-0.004745015337423331,-0.0047563086615260985,0.00163737057548774,0.0016360315457468744,-0.003115414110429371,-0.003120277115779224,1.0,0.0,1.0,0.0,0.45,0.3333333333333333,0.5,0.6078431372549019,0.6,0.6153846153846154,0.6078431372549019,0.6,0.6153846153846154,0.6078431372549019,0.6,0.6153846153846154
2015-03-18,172.641994525,175.89750549,172.03418813,175.19811183,241441102.0,173.174865885,-0.5328713600000015,-0.003077071013029481,-0.0030818149301188313,-0.003077071013029453,-0.0030818149301188313,0.014805883771400907,0.014697346687751356,0.011683254002596177,0.011615531757632525,1.0,0.0,1.0,1.0,0.45,0.3333333333333333,0.5,0.6153846153846154,0.6,0.6296296296296297,0.6153846153846154,0.6,0.6296296296296297,0.6153846153846154,0.6,0.6296296296296297
2015-03-19,174.88171946,175.089872335,174.040781845,174.43210925,128549420.0,175.19811183,-0.31639236999998843,-0.0018059119855526383,-0.0018075446104832693,-0.0018059119855526884,-0.0018075446104832693,-0.0025709388687868984,-0.0025742494074663114,-0.004372207965022246,-0.004381794017949581,1.0,0.0,1.0,0.0,0.4,0.3333333333333333,0.42857142857142855,0.6037735849056604,0.6,0.6071428571428571,0.6037735849056604,0.6,0.6071428571428571,0.6037735849056604,0.6,0.6071428571428571
2015-03-20,175.352097206,176.489552382,175.310279001,176.012824845,171657538.0,174.43210925,0.9199879559999999,0.0052741892530890205,0.005260329428484312,0.005274189253088979,0.005260329428484312,0.0037680053419824056,0.0037609241921527925,0.009062067768351723,0.009021253620637104,1.0,1.0,0.0,0.0,0.35,0.2857142857142857,0.38461538461538464,0.5925925925925926,0.5769230769230769,0.6071428571428571,0.5925925925925926,0.5769230769230769,0.6071428571428571,0.5925925925925926,0.5769230769230769,0.6071428571428571
2015-03-23,175.996097563,176.564825151,175.636461,175.636461,72693102.0,176.012824845,-0.01672728200000506,-9.503444998814944e-05,-9.503896604812212e-05,-9.503444998815169e-05,-9.503896604812212e-05,-0.002043434871453753,-0.0020455255330631417,-0.002138275124732747,-0.002140564499111264,1.0,0.0,1.0,1.0,0.4,0.2857142857142857,0.46153846153846156,0.6,0.5769230769230769,0.6206896551724138,0.6,0.5769230769230769,0.6206896551724138,0.6,0.5769230769230769,0.6206896551724138
2015-03-24,175.527733667,175.97100664,174.582642234,174.649551362,79540433.0,175.636461,-0.10872733299999027,-0.0006190476190475636,-0.000619239308139008,-0.0006190476190475191,-0.000619239308139008,-0.00500309715538183,-0.005015654547364967,-0.005619047619047524,-0.005634893855503975,1.0,0.0,1.0,1.0,0.4,0.2857142857142857,0.46153846153846156,0.6071428571428571,0.5769230769230769,0.6333333333333333,0.6071428571428571,0.5769230769230769,0.6333333333333333,0.6071428571428571,0.5769230769230769,0.6333333333333333
2015-03-25,174.808460541,175.092824335,172.048459011,172.090277216,171234300.0,174.649551362,0.15890917899997703,0.0009098745330905685,0.0009094608481730049,0.0009098745330906599,0.0009094608481730049,-0.015549495239462141,-0.015671656660883215,-0.01465376879609237,-0.01476219581271021,1.0,1.0,0.0,1.0,0.4,0.375,0.4166666666666667,0.6140350877192983,0.5925925925925926,0.6333333333333333,0.6140350877192983,0.5925925925925926,0.6333333333333333,0.6140350877192983,0.5925925925925926,0.6333333333333333
2015-03-26,171.421185936,172.600459317,170.718640092,171.680458807,162073457.0,172.090277216,-0.6690912800000035,-0.0038880248833592737,-0.003895602900830575,-0.0038880248833592645,-0.003895602900830575,0.0015124902419985098,0.0015113475806636245,-0.002381415241057505,-0.0023842553201669503,1.0,0.0,1.0,1.0,0.4,0.375,0.4166666666666667,0.6206896551724138,0.5925925925925926,0.6451612903225806,0.6206896551724138,0.5925925925925926,0.6451612903225806,0.6206896551724138,0.5925925925925926,0.6451612903225806
